,file,target
94,ISIC_1177153,1
95,ISIC_5167209,1
96,ISIC_7466678,1
97,ISIC_7503950,1
98,ISIC_5533992,1
99,ISIC_8545949,1
100,ISIC_1113490,1
101,ISIC_4523382,1
102,ISIC_0624498,1
103,ISIC_7346739,1
104,ISIC_3909039,1
105,ISIC_6024335,1
106,ISIC_5137933,1
107,ISIC_0981639,1
108,ISIC_8872158,1
109,ISIC_5867911,1
110,ISIC_9130157,1
111,ISIC_8789051,1
112,ISIC_6526489,1
113,ISIC_6541615,1
114,ISIC_2776906,1
115,ISIC_2341875,1
116,ISIC_5272223,1
117,ISIC_5922588,1
118,ISIC_7372719,1
119,ISIC_3028754,1
120,ISIC_0779920,1
121,ISIC_2182856,1
122,ISIC_0572205,1
123,ISIC_3025889,1
124,ISIC_5388184,1
125,ISIC_4408559,1
126,ISIC_1177505,1
127,ISIC_5527224,1
128,ISIC_3936223,1
129,ISIC_6966001,1
130,ISIC_0599605,1
131,ISIC_0489267,1
132,ISIC_5147292,1
133,ISIC_1369967,1
134,ISIC_8702237,1
135,ISIC_9863642,1
136,ISIC_5673518,1
137,ISIC_3697702,1
138,ISIC_9547725,1
139,ISIC_3338629,1
140,ISIC_9677503,1
141,ISIC_8621568,1
142,ISIC_4649440,1
143,ISIC_1870415,1
144,ISIC_3144222,1
145,ISIC_5714411,1
146,ISIC_5642824,1
147,ISIC_5331102,1
148,ISIC_0250839,1
149,ISIC_1037315,1
150,ISIC_5046082,1
151,ISIC_6620377,1
152,ISIC_9048507,1
153,ISIC_0369831,1
154,ISIC_1110583,1
155,ISIC_9585329,1
156,ISIC_8040024,1
157,ISIC_0232101,1
158,ISIC_5581931,1
159,ISIC_6285925,1
160,ISIC_9367522,1
161,ISIC_3963183,1
162,ISIC_0639769,1
163,ISIC_4619903,1
164,ISIC_1116483,1
165,ISIC_3979826,1
166,ISIC_0924427,1
167,ISIC_2822718,1
168,ISIC_4163686,1
169,ISIC_9548821,1
170,ISIC_3065032,1
171,ISIC_8175453,1
172,ISIC_8692218,1
173,ISIC_3372750,1
174,ISIC_8249854,1
175,ISIC_9583969,1
176,ISIC_8485716,1
177,ISIC_1375476,1
178,ISIC_5434661,1
179,ISIC_2979268,1
180,ISIC_6931277,1
181,ISIC_8381531,1
182,ISIC_3359880,1
183,ISIC_2750230,1
184,ISIC_6786198,1
185,ISIC_8230318,1
186,ISIC_8011058,1
187,ISIC_6496370,1
188,ISIC_2033237,1
189,ISIC_6671773,1
190,ISIC_1474461,1
191,ISIC_7626256,1
192,ISIC_9579703,1
193,ISIC_2268341,1
194,ISIC_7914631,1
195,ISIC_6945634,1
196,ISIC_7973598,1
197,ISIC_3561065,1
198,ISIC_6355353,1
199,ISIC_6125652,1
200,ISIC_5869480,1
201,ISIC_8922893,1
202,ISIC_8497457,1
203,ISIC_6516710,1
204,ISIC_0914168,1
205,ISIC_2535541,1
206,ISIC_4439054,1
207,ISIC_5365617,1
208,ISIC_7181296,1
209,ISIC_1210011,1
210,ISIC_2153686,1
211,ISIC_6303107,1
212,ISIC_9770677,1
213,ISIC_4619789,1
214,ISIC_9544832,1
215,ISIC_5260050,1
216,ISIC_2724529,1
217,ISIC_4676270,1
218,ISIC_8493108,1
219,ISIC_0946787,1
220,ISIC_7242384,1
221,ISIC_5415761,1
222,ISIC_3408231,1
223,ISIC_8496052,1
224,ISIC_2685593,1
225,ISIC_8724944,1
226,ISIC_2697083,1
227,ISIC_7084553,1
228,ISIC_5747942,1
229,ISIC_8325226,1
230,ISIC_2311665,1
231,ISIC_9268487,1
232,ISIC_1948545,1
233,ISIC_2637608,1
234,ISIC_4223155,1
235,ISIC_6512653,1
236,ISIC_1952749,1
237,ISIC_5747486,1
238,ISIC_4980656,1
239,ISIC_5216586,1
240,ISIC_7948290,1
241,ISIC_2309744,1
242,ISIC_3207651,1
243,ISIC_3440759,1
244,ISIC_5733748,1
245,ISIC_4377208,1
246,ISIC_7075474,1
247,ISIC_8397285,1
248,ISIC_8002875,1
249,ISIC_6961503,1
250,ISIC_8677053,1
251,ISIC_6625102,1
252,ISIC_2337907,1
253,ISIC_6982386,1
254,ISIC_3941123,1
255,ISIC_6220625,1
256,ISIC_1157032,1
257,ISIC_3824206,1
258,ISIC_2358454,1
259,ISIC_8951909,1
260,ISIC_6695831,1
261,ISIC_7460887,1
262,ISIC_8414609,1
263,ISIC_6714082,1
264,ISIC_8009536,1
265,ISIC_7662910,1
266,ISIC_5247508,1
267,ISIC_8207974,1
268,ISIC_7693611,1
269,ISIC_7070020,1
270,ISIC_2176112,1
271,ISIC_3097354,1
272,ISIC_7098141,1
273,ISIC_7680948,1
274,ISIC_7489564,1
275,ISIC_6613150,1
276,ISIC_5576354,1
277,ISIC_2739449,1
278,ISIC_8068693,1
279,ISIC_4000481,1
280,ISIC_5391758,1
281,ISIC_7190243,1
282,ISIC_2957732,1
283,ISIC_5602826,1
284,ISIC_2448123,1
285,ISIC_3399306,1
286,ISIC_9821002,1
287,ISIC_4523238,1
288,ISIC_3996796,1
289,ISIC_2212473,1
290,ISIC_2272218,1
291,ISIC_7927525,1
292,ISIC_6634951,1
293,ISIC_6784593,1
294,ISIC_3944634,1
295,ISIC_9351516,1
296,ISIC_7614221,1
297,ISIC_6269166,1
298,ISIC_2342769,1
299,ISIC_9828846,1
300,ISIC_5084113,1
301,ISIC_9053910,1
302,ISIC_0986600,1
303,ISIC_2101624,1
304,ISIC_8252406,1
305,ISIC_7371801,1
306,ISIC_2412113,1
307,ISIC_8145348,1
308,ISIC_1009042,1
309,ISIC_2987613,1
310,ISIC_1356715,1
311,ISIC_5045600,1
312,ISIC_1698942,1
313,ISIC_4266533,1
314,ISIC_3253484,1
315,ISIC_9312164,1
316,ISIC_2837581,1
317,ISIC_0327406,1
318,ISIC_0911264,1
319,ISIC_0647224,1
320,ISIC_3002956,1
321,ISIC_2609984,1
322,ISIC_4120174,1
323,ISIC_7730937,1
324,ISIC_8157654,1
325,ISIC_3915890,1
326,ISIC_8985109,1
327,ISIC_1881133,1
328,ISIC_1124434,1
329,ISIC_4229473,1
330,ISIC_8281208,1
331,ISIC_6313487,1
332,ISIC_8437493,1
333,ISIC_3093026,1
334,ISIC_8617277,1
335,ISIC_0961235,1
336,ISIC_9124447,1
337,ISIC_9012513,1
338,ISIC_3517311,1
339,ISIC_6927840,1
340,ISIC_5044438,1
341,ISIC_6404049,1
342,ISIC_6971606,1
343,ISIC_4469476,1
344,ISIC_3817719,1
345,ISIC_0247330,1
346,ISIC_4508878,1
347,ISIC_9286292,1
348,ISIC_8732757,1
349,ISIC_7410175,1
350,ISIC_1968421,1
351,ISIC_3965087,1
352,ISIC_7748311,1
353,ISIC_9001948,1
354,ISIC_3733653,1
355,ISIC_6450034,1
356,ISIC_3009877,1
357,ISIC_1956504,1
358,ISIC_5191344,1
359,ISIC_3775417,1
360,ISIC_1241817,1
361,ISIC_7100755,1
362,ISIC_1071355,1
363,ISIC_0833889,1
364,ISIC_7261174,1
365,ISIC_4730066,1
366,ISIC_5797062,1
367,ISIC_3435596,1
368,ISIC_2437633,1
369,ISIC_0645454,1
370,ISIC_9402324,1
371,ISIC_3985031,1
372,ISIC_4525317,1
373,ISIC_6688417,1
374,ISIC_5140952,1
375,ISIC_7265673,1
376,ISIC_2895555,1
377,ISIC_6904082,1
378,ISIC_9000234,1
379,ISIC_2525084,1
380,ISIC_1247683,1
381,ISIC_8052769,1
382,ISIC_2447578,1
383,ISIC_9612481,1
384,ISIC_2351999,1
385,ISIC_9626843,1
386,ISIC_0274382,1
387,ISIC_5758388,1
388,ISIC_6248008,1
389,ISIC_1330008,1
390,ISIC_5315062,1
391,ISIC_0337631,1
392,ISIC_2797353,1
393,ISIC_0953317,1
394,ISIC_8379956,1
395,ISIC_6692344,1
396,ISIC_3286186,1
397,ISIC_3778192,1
398,ISIC_1132496,1
399,ISIC_6056121,1
400,ISIC_5247560,1
401,ISIC_4425322,1
402,ISIC_7960321,1
403,ISIC_7897925,1
404,ISIC_9967383,1
405,ISIC_4842587,1
406,ISIC_3436033,1
407,ISIC_2871230,1
408,ISIC_7074321,1
409,ISIC_8133350,1
410,ISIC_2072219,1
411,ISIC_6841294,1
412,ISIC_0188432,1
413,ISIC_9193127,1
414,ISIC_1616031,1
415,ISIC_3475660,1
416,ISIC_0862745,1
417,ISIC_8564474,1
418,ISIC_7349772,1
419,ISIC_7872595,1
420,ISIC_6535558,1
421,ISIC_1797795,1
422,ISIC_6110888,1
423,ISIC_6251753,1
424,ISIC_4230049,1
425,ISIC_0333091,1
426,ISIC_5581297,1
427,ISIC_6809586,1
428,ISIC_4936662,1
429,ISIC_2974214,1
430,ISIC_9910791,1
431,ISIC_8231999,1
432,ISIC_9685931,1
433,ISIC_8509577,1
434,ISIC_4276255,1
435,ISIC_3319229,1
436,ISIC_8124900,1
437,ISIC_8609756,1
438,ISIC_1200192,1
439,ISIC_8106899,1
440,ISIC_4425657,1
441,ISIC_0533122,1
442,ISIC_5561003,1
443,ISIC_7939816,1
444,ISIC_2844539,1
445,ISIC_4960802,1
446,ISIC_3341710,1
447,ISIC_6785680,1
448,ISIC_7218890,1
449,ISIC_8355446,1
450,ISIC_6228963,1
451,ISIC_5425721,1
452,ISIC_2364150,1
453,ISIC_1959939,1
454,ISIC_6584579,1
455,ISIC_1728564,1
456,ISIC_7936755,1
457,ISIC_5868291,1
458,ISIC_3738751,1
459,ISIC_8006211,1
460,ISIC_2306349,1
461,ISIC_0528044,1
462,ISIC_1440985,1
463,ISIC_2077116,1
464,ISIC_4851366,1
465,ISIC_7520843,1
466,ISIC_2027582,1
467,ISIC_9898107,0
468,ISIC_3740798,0
469,ISIC_1757212,0
470,ISIC_7199089,0
471,ISIC_7168122,0
472,ISIC_9018781,0
473,ISIC_6504118,0
474,ISIC_8506003,0
475,ISIC_8996654,0
476,ISIC_0213974,0
477,ISIC_0187498,0
478,ISIC_4298309,0
479,ISIC_1883892,0
480,ISIC_1105263,0
481,ISIC_7698642,0
482,ISIC_8260157,0
483,ISIC_9247247,0
484,ISIC_2251844,0
485,ISIC_5923462,0
486,ISIC_3018475,0
487,ISIC_6570097,0
488,ISIC_4836861,0
489,ISIC_2254653,0
490,ISIC_9476273,0
491,ISIC_2310105,0
492,ISIC_0114225,0
493,ISIC_0074268,0
494,ISIC_3283286,0
495,ISIC_4428769,0
496,ISIC_0440291,0
497,ISIC_6721280,0
498,ISIC_7364280,0
499,ISIC_0766345,0
500,ISIC_6781075,0
501,ISIC_3034390,0
502,ISIC_0822238,0
503,ISIC_7512288,0
504,ISIC_0333589,0
505,ISIC_3574196,0
506,ISIC_4016837,0
507,ISIC_1573974,0
508,ISIC_9695205,0
509,ISIC_2891869,0
510,ISIC_4590810,0
511,ISIC_1906004,0
512,ISIC_5195360,0
513,ISIC_4316501,0
514,ISIC_0485996,0
515,ISIC_0816628,0
516,ISIC_0591057,0
517,ISIC_4417054,0
518,ISIC_3926397,0
519,ISIC_0253516,0
520,ISIC_8139762,0
521,ISIC_6983380,0
522,ISIC_9182516,0
523,ISIC_8426638,0
524,ISIC_1342739,0
525,ISIC_3165425,0
526,ISIC_6773367,0
527,ISIC_9284063,0
528,ISIC_5418463,0
529,ISIC_0195699,0
530,ISIC_9325254,0
531,ISIC_3490640,0
532,ISIC_7279098,0
533,ISIC_1870309,0
534,ISIC_7545722,0
535,ISIC_7184491,0
536,ISIC_1638953,0
537,ISIC_4148086,0
538,ISIC_4375532,0
539,ISIC_2172532,0
540,ISIC_2050288,0
541,ISIC_1185468,0
542,ISIC_2684903,0
543,ISIC_3730701,0
544,ISIC_3769457,0
545,ISIC_5667469,0
546,ISIC_3012778,0
547,ISIC_5778284,0
548,ISIC_8460093,0
549,ISIC_9986760,0
550,ISIC_4671039,0
551,ISIC_0919271,0
552,ISIC_3702454,0
553,ISIC_3543244,0
554,ISIC_6399303,0
555,ISIC_1464309,0
556,ISIC_7973714,0
557,ISIC_6866526,0
558,ISIC_8964827,0
559,ISIC_5136890,0
560,ISIC_6270846,0
561,ISIC_3357503,0
562,ISIC_0275693,0
563,ISIC_5435642,0
564,ISIC_5884700,0
565,ISIC_3653492,0
566,ISIC_7402440,0
567,ISIC_7579536,0
568,ISIC_8604922,0
569,ISIC_7892362,0
570,ISIC_8554535,0
571,ISIC_4115255,0
572,ISIC_9245680,0
573,ISIC_8772377,0
574,ISIC_6217831,0
575,ISIC_2742674,0
576,ISIC_0894136,0
577,ISIC_1174039,0
578,ISIC_7596681,0
579,ISIC_4611698,0
580,ISIC_6113248,0
581,ISIC_2793903,0
582,ISIC_7961677,0
583,ISIC_0650027,0
584,ISIC_4512260,0
585,ISIC_3536858,0
586,ISIC_8600358,0
587,ISIC_7960920,0
588,ISIC_4565478,0
589,ISIC_4699072,0
590,ISIC_3310849,0
591,ISIC_2718199,0
592,ISIC_6088525,0
593,ISIC_4994445,0
594,ISIC_9602122,0
595,ISIC_1530981,0
596,ISIC_6200688,0
597,ISIC_2073530,0
598,ISIC_3945529,0
599,ISIC_4130167,0
600,ISIC_3529572,0
601,ISIC_7754938,0
602,ISIC_1355214,0
603,ISIC_6029552,0
604,ISIC_1151910,0
605,ISIC_5323653,0
606,ISIC_7164866,0
607,ISIC_8859207,0
608,ISIC_3182626,0
609,ISIC_8423082,0
610,ISIC_0930135,0
611,ISIC_2551260,0
612,ISIC_9721734,0
613,ISIC_2500008,0
614,ISIC_9350197,0
615,ISIC_8686097,0
616,ISIC_2980633,0
617,ISIC_7321062,0
618,ISIC_9628667,0
619,ISIC_9788681,0
620,ISIC_6205288,0
621,ISIC_3367944,0
622,ISIC_3761634,0
623,ISIC_2962731,0
624,ISIC_2413554,0
625,ISIC_4631509,0
626,ISIC_1976332,0
627,ISIC_3930633,0
628,ISIC_5829749,0
629,ISIC_1842021,0
630,ISIC_2522055,0
631,ISIC_6268546,0
632,ISIC_6654565,0
633,ISIC_6724069,0
634,ISIC_2524743,0
635,ISIC_5844037,0
636,ISIC_7621283,0
637,ISIC_0967746,0
638,ISIC_4071202,0
639,ISIC_4393209,0
640,ISIC_5774749,0
641,ISIC_7580016,0
642,ISIC_8135400,0
643,ISIC_1771684,0
644,ISIC_6768479,0
645,ISIC_3660136,0
646,ISIC_8893962,0
647,ISIC_0970616,0
648,ISIC_3935406,0
649,ISIC_1325342,0
650,ISIC_7179067,0
651,ISIC_0813485,0
652,ISIC_9603598,0
653,ISIC_8392761,0
654,ISIC_5225336,0
655,ISIC_1777710,0
656,ISIC_4921130,0
657,ISIC_4225838,0
658,ISIC_3528444,0
659,ISIC_4685917,0
660,ISIC_1683052,0
661,ISIC_7634281,0
662,ISIC_2438067,0
663,ISIC_6333067,0
664,ISIC_8191639,0
665,ISIC_2450957,0
666,ISIC_3882551,0
667,ISIC_1328868,0
668,ISIC_6875825,0
669,ISIC_5440296,0
670,ISIC_2111943,0
671,ISIC_3426857,0
672,ISIC_1015191,0
673,ISIC_1020208,0
674,ISIC_5463111,0
675,ISIC_0327225,0
676,ISIC_7226381,0
677,ISIC_3062937,0
678,ISIC_7888236,0
679,ISIC_8028333,0
680,ISIC_7335659,0
681,ISIC_7477754,0
682,ISIC_8562717,0
683,ISIC_3300710,0
684,ISIC_7821675,0
685,ISIC_1578705,0
686,ISIC_3692092,0
687,ISIC_7122721,0
688,ISIC_6564214,0
689,ISIC_8424599,0
690,ISIC_3648532,0
691,ISIC_6139375,0
692,ISIC_9414654,0
693,ISIC_6381197,0
694,ISIC_2114564,0
695,ISIC_9829667,0
696,ISIC_3644672,0
697,ISIC_1561369,0
698,ISIC_4354896,0
699,ISIC_6239659,0
700,ISIC_9785970,0
701,ISIC_4777949,0
702,ISIC_6901997,0
703,ISIC_4354857,0
704,ISIC_3710376,0
705,ISIC_2017710,0
706,ISIC_6619962,0
707,ISIC_1468122,0
708,ISIC_3932172,0
709,ISIC_3238687,0
710,ISIC_2087446,0
711,ISIC_2507944,0
712,ISIC_5299304,0
713,ISIC_7589300,0
714,ISIC_9538929,0
715,ISIC_6497508,0
716,ISIC_3729538,0
717,ISIC_8367377,0
718,ISIC_4966148,0
719,ISIC_0585155,0
720,ISIC_8846817,0
721,ISIC_0680651,0
722,ISIC_8876993,0
723,ISIC_0149698,0
724,ISIC_2706407,0
725,ISIC_6532137,0
726,ISIC_0174983,0
727,ISIC_5524402,0
728,ISIC_7281014,0
729,ISIC_2430937,0
730,ISIC_3006101,0
731,ISIC_2458609,0
732,ISIC_4161718,0
733,ISIC_2212352,0
734,ISIC_6171741,0
735,ISIC_9711881,0
736,ISIC_0210998,0
737,ISIC_7093629,0
738,ISIC_2971389,0
739,ISIC_2755395,0
740,ISIC_1546399,0
741,ISIC_8524333,0
742,ISIC_5389831,0
743,ISIC_1412759,0
744,ISIC_7993653,0
745,ISIC_7067156,0
746,ISIC_5182179,0
747,ISIC_1784717,0
748,ISIC_0176781,0
749,ISIC_2321619,0
750,ISIC_0956720,0
751,ISIC_4192149,0
752,ISIC_6181892,0
753,ISIC_1944650,0
754,ISIC_5715000,0
755,ISIC_0865887,0
756,ISIC_8240867,0
757,ISIC_3600346,0
758,ISIC_5631438,0
759,ISIC_9931733,0
760,ISIC_1306050,0
761,ISIC_3183210,0
762,ISIC_0335172,0
763,ISIC_4253563,0
764,ISIC_7836288,0
765,ISIC_5084796,0
766,ISIC_5888212,0
767,ISIC_4407024,0
768,ISIC_4422580,0
769,ISIC_9829429,0
770,ISIC_2799701,0
771,ISIC_5189688,0
772,ISIC_1991528,0
773,ISIC_8128257,0
774,ISIC_3688407,0
775,ISIC_2644876,0
776,ISIC_0634107,0
777,ISIC_2565512,0
778,ISIC_4495092,0
779,ISIC_6139414,0
780,ISIC_0424700,0
781,ISIC_5882629,0
782,ISIC_7477061,0
783,ISIC_7858034,0
784,ISIC_0840730,0
785,ISIC_1724802,0
786,ISIC_7483981,0
787,ISIC_5400911,0
788,ISIC_4086375,0
789,ISIC_5819274,0
790,ISIC_9917477,0
791,ISIC_3956051,0
792,ISIC_7670304,0
793,ISIC_7175030,0
794,ISIC_5713942,0
795,ISIC_8100185,0
796,ISIC_4594982,0
797,ISIC_9059311,0
798,ISIC_1209492,0
799,ISIC_2733902,0
800,ISIC_1937197,0
801,ISIC_1565701,0
802,ISIC_9714477,0
803,ISIC_7647076,0
804,ISIC_0515794,0
805,ISIC_7601450,0
806,ISIC_1544093,0
807,ISIC_7481978,0
808,ISIC_5997532,0
809,ISIC_4911407,0
810,ISIC_1843259,0
811,ISIC_7871610,0
812,ISIC_5276435,0
813,ISIC_6435545,0
814,ISIC_9028131,0
815,ISIC_9648904,0
816,ISIC_1250861,0
817,ISIC_3067657,0
818,ISIC_0378118,0
819,ISIC_1933026,0
820,ISIC_3663705,0
821,ISIC_6851030,0
822,ISIC_1106080,0
823,ISIC_0652205,0
824,ISIC_8943344,0
825,ISIC_9152137,0
826,ISIC_5530685,0
827,ISIC_1570580,0
828,ISIC_7888704,0
829,ISIC_1452626,0
830,ISIC_2812270,0
831,ISIC_7905714,0
832,ISIC_2072308,0
833,ISIC_2840947,0
834,ISIC_8096904,0
835,ISIC_0196559,0
836,ISIC_7145788,0
837,ISIC_6139353,0
838,ISIC_4650236,0
839,ISIC_3895939,0
840,ISIC_7756373,0
841,ISIC_1932486,0
842,ISIC_0990942,0
843,ISIC_4248524,0
844,ISIC_2314289,0
845,ISIC_9128031,0
846,ISIC_6264165,0
847,ISIC_9690371,0
848,ISIC_2222264,0
849,ISIC_2605118,0
850,ISIC_5800113,0
851,ISIC_2124148,0
852,ISIC_9620442,0
853,ISIC_2157354,0
854,ISIC_4077768,0
855,ISIC_5164045,0
856,ISIC_4726724,0
857,ISIC_0737013,0
858,ISIC_2863278,0
859,ISIC_8095869,0
860,ISIC_1290677,0
861,ISIC_4794052,0
862,ISIC_9198657,0
863,ISIC_3939977,0
864,ISIC_4026806,0
865,ISIC_0657596,0
866,ISIC_3975660,0
867,ISIC_0939642,0
868,ISIC_9521776,0
869,ISIC_8181718,0
870,ISIC_3830701,0
871,ISIC_7486506,0
872,ISIC_1774027,0
873,ISIC_3194670,0
874,ISIC_0652867,0
875,ISIC_8966681,0
876,ISIC_8459825,0
877,ISIC_8570917,0
878,ISIC_7712138,0
879,ISIC_4117215,0
880,ISIC_3664078,0
881,ISIC_9239862,0
882,ISIC_5044557,0
883,ISIC_6740634,0
884,ISIC_5854870,0
885,ISIC_2295101,0
886,ISIC_9612228,0
887,ISIC_9957298,0
888,ISIC_9437584,0
889,ISIC_8097808,0
890,ISIC_6549919,0
891,ISIC_7574101,0
892,ISIC_4958219,0
893,ISIC_4529092,0
894,ISIC_9442260,0
895,ISIC_0401416,0
896,ISIC_5753642,0
897,ISIC_3985675,0
898,ISIC_9167719,0
899,ISIC_5744192,0
900,ISIC_9045131,0
901,ISIC_0429310,0
902,ISIC_2685592,0
903,ISIC_5506360,0
904,ISIC_7866138,0
905,ISIC_6291397,0
906,ISIC_5297101,0
907,ISIC_7588695,0
908,ISIC_7138875,0
909,ISIC_4043580,0
910,ISIC_1611703,0
911,ISIC_3744115,0
912,ISIC_6853786,0
913,ISIC_5474398,0
914,ISIC_2881263,0
915,ISIC_7691262,0
916,ISIC_4016929,0
917,ISIC_7988554,0
918,ISIC_1040841,0
919,ISIC_2914160,0
920,ISIC_8892018,0
921,ISIC_0588827,0
922,ISIC_2776098,0
923,ISIC_9030376,0
924,ISIC_2764507,0
925,ISIC_8591040,0
926,ISIC_0079038,0
927,ISIC_1843497,0
928,ISIC_3638162,0
929,ISIC_5033871,0
930,ISIC_7309194,0
931,ISIC_8300326,0
932,ISIC_3689832,0
933,ISIC_7204247,0
934,ISIC_5760582,0
935,ISIC_9543982,0
936,ISIC_4891204,0
937,ISIC_0836854,0
938,ISIC_2132139,0
939,ISIC_7634207,0
940,ISIC_2041726,0
941,ISIC_8251128,0
942,ISIC_4523565,0
943,ISIC_6351271,0
944,ISIC_1666840,0
945,ISIC_5962462,0
946,ISIC_7115079,0
947,ISIC_3388468,0
948,ISIC_0557109,0
949,ISIC_0707619,0
950,ISIC_2467153,0
951,ISIC_5573924,0
952,ISIC_8454933,0
953,ISIC_8505378,0
954,ISIC_6224829,0
955,ISIC_7823773,0
956,ISIC_3869533,0
957,ISIC_4315770,0
958,ISIC_5879917,0
959,ISIC_1959529,0
960,ISIC_5959795,0
961,ISIC_4285699,0
962,ISIC_6989592,0
963,ISIC_4462476,0
964,ISIC_0784284,0
965,ISIC_5655900,0
966,ISIC_6779421,0
967,ISIC_6610700,0
968,ISIC_0651166,0
969,ISIC_8380527,0
970,ISIC_4025576,0
971,ISIC_2460105,0
972,ISIC_4544879,0
973,ISIC_9351189,0
974,ISIC_7204331,0
975,ISIC_3433848,0
976,ISIC_6447663,0
977,ISIC_6378963,0
978,ISIC_8775181,0
979,ISIC_3347715,0
980,ISIC_0499719,0
981,ISIC_9906657,0
982,ISIC_7780098,0
983,ISIC_9593811,0
984,ISIC_7630499,0
985,ISIC_4252502,0
986,ISIC_8817986,0
987,ISIC_0928581,0
988,ISIC_3277709,0
989,ISIC_9132589,0
990,ISIC_9562036,0
991,ISIC_4888722,0
992,ISIC_0874243,0
993,ISIC_5204796,0
994,ISIC_5353986,0
995,ISIC_4471367,0
996,ISIC_5706956,0
997,ISIC_4410725,0
998,ISIC_2662187,0
999,ISIC_1491993,0
1000,ISIC_0763328,0
1001,ISIC_4894156,0
1002,ISIC_3007232,0
1003,ISIC_0620199,0
1004,ISIC_7851254,0
1005,ISIC_7909916,0
1006,ISIC_0495405,0
1007,ISIC_5653572,0
1008,ISIC_9518115,0
1009,ISIC_3665695,0
1010,ISIC_8560381,0
1011,ISIC_7520584,0
1012,ISIC_6605912,0
1013,ISIC_7352489,0
1014,ISIC_1738738,0
1015,ISIC_4452233,0
1016,ISIC_1526608,0
1017,ISIC_4661748,0
1018,ISIC_8041550,0
1019,ISIC_4794573,0
1020,ISIC_5049165,0
1021,ISIC_1692734,0
1022,ISIC_0181017,0
1023,ISIC_8905349,0
1024,ISIC_5570877,0
1025,ISIC_2996791,0
1026,ISIC_0232274,0
1027,ISIC_3882374,0
1028,ISIC_1331104,0
1029,ISIC_3579316,0
1030,ISIC_8751661,0
1031,ISIC_6550650,0
1032,ISIC_2277876,0
1033,ISIC_8009079,0
1034,ISIC_8326957,0
1035,ISIC_1358441,0
1036,ISIC_8587556,0
1037,ISIC_3061135,0
1038,ISIC_2206577,0
1039,ISIC_9880258,0
1040,ISIC_5540631,0
1041,ISIC_3429552,0
1042,ISIC_8661226,0
1043,ISIC_2501496,0
1044,ISIC_7960892,0
1045,ISIC_4487036,0
1046,ISIC_8032753,0
1047,ISIC_0589744,0
1048,ISIC_8979622,0
1049,ISIC_4647934,0
1050,ISIC_5159400,0
1051,ISIC_8847503,0
1052,ISIC_6409296,0
1053,ISIC_1920685,0
1054,ISIC_2108457,0
1055,ISIC_9318809,0
1056,ISIC_9094233,0
1057,ISIC_3893354,0
1058,ISIC_3601503,0
1059,ISIC_8628207,0
1060,ISIC_4464702,0
1061,ISIC_8667460,0
1062,ISIC_9709594,0
1063,ISIC_6357263,0
1064,ISIC_7216585,0
1065,ISIC_4088647,0
1066,ISIC_9982623,0
1067,ISIC_2363897,0
1068,ISIC_6551180,0
1069,ISIC_5777169,0
