,file,target
418,ISIC_0029575,1
419,ISIC_1241817,1
420,ISIC_0055438,1
421,ISIC_0013497_downsampled,1
422,ISIC_0058947,1
423,ISIC_8615491,1
424,ISIC_0013975_downsampled,1
425,ISIC_0054851,1
426,ISIC_0064416,1
427,ISIC_0061701,1
428,ISIC_0058298,1
429,ISIC_0031844,1
430,ISIC_0033730,1
431,ISIC_0055311,1
432,ISIC_0062423,1
433,ISIC_0062286,1
434,ISIC_0327406,1
435,ISIC_0070710,1
436,ISIC_0071401,1
437,ISIC_0061008,1
438,ISIC_0014222_downsampled,1
439,ISIC_0025520,1
440,ISIC_5642824,1
441,ISIC_0024410,1
442,ISIC_0056800,1
443,ISIC_0057412,1
444,ISIC_6809586,1
445,ISIC_0061583,1
446,ISIC_0033304,1
447,ISIC_0055226,1
448,ISIC_0986600,1
449,ISIC_0065944,1
450,ISIC_0014476_downsampled,1
451,ISIC_0058331,1
452,ISIC_0067694,1
453,ISIC_0065046,1
454,ISIC_0033981,1
455,ISIC_0025709,1
456,ISIC_0062112,1
457,ISIC_0058433,1
458,ISIC_0000482,1
459,ISIC_0059513,1
460,ISIC_0071069,1
461,ISIC_0011295,1
462,ISIC_0055924,1
463,ISIC_3159924,1
464,ISIC_0063443,1
465,ISIC_0055742,1
466,ISIC_0061379,1
467,ISIC_0028017,1
468,ISIC_0062948,1
469,ISIC_0071138,1
470,ISIC_0031499,1
471,ISIC_0012290_downsampled,1
472,ISIC_0027436,1
473,ISIC_0057864,1
474,ISIC_0031900,1
475,ISIC_0065089,1
476,ISIC_0057707,1
477,ISIC_7346739,1
478,ISIC_0013472_downsampled,1
479,ISIC_0061532,1
480,ISIC_0072773,1
481,ISIC_0068881,1
482,ISIC_0056046,1
483,ISIC_0057172,1
484,ISIC_0060559,1
485,ISIC_0011137,1
486,ISIC_0053617,1
487,ISIC_0014946_downsampled,1
488,ISIC_0061441,1
489,ISIC_0009971,1
490,ISIC_3241636,1
491,ISIC_0055295,1
492,ISIC_0058645,1
493,ISIC_0033704,1
494,ISIC_0054079,1
495,ISIC_0057545,1
496,ISIC_0073241,1
497,ISIC_0054886,1
498,ISIC_0056632,1
499,ISIC_0033885,1
500,ISIC_0013577_downsampled,1
501,ISIC_0000029_downsampled,1
502,ISIC_0070731,1
503,ISIC_0032638,1
504,ISIC_0054141,1
505,ISIC_5267208,1
506,ISIC_0071827,1
507,ISIC_0033344,1
508,ISIC_0025238,1
509,ISIC_0071180,1
510,ISIC_0063885,1
511,ISIC_2587002,0
512,ISIC_1949526,0
513,ISIC_5836021,0
514,ISIC_0202023,0
515,ISIC_8996798,0
516,ISIC_0951377,0
517,ISIC_0153549,0
518,ISIC_7652615,0
519,ISIC_9571782,0
520,ISIC_6142603,0
521,ISIC_1464939,0
522,ISIC_7449104,0
523,ISIC_4166490,0
524,ISIC_6676345,0
525,ISIC_8955135,0
526,ISIC_1531971,0
527,ISIC_8346238,0
528,ISIC_9909173,0
529,ISIC_7192100,0
530,ISIC_3288502,0
531,ISIC_6795622,0
532,ISIC_7924119,0
533,ISIC_9284304,0
534,ISIC_1903346,0
535,ISIC_0613362,0
536,ISIC_5306859,0
537,ISIC_4414811,0
538,ISIC_7397356,0
539,ISIC_3272155,0
540,ISIC_3486604,0
541,ISIC_1628539,0
542,ISIC_5159043,0
543,ISIC_9570855,0
544,ISIC_1089746,0
545,ISIC_6348271,0
546,ISIC_8751106,0
547,ISIC_3299783,0
548,ISIC_3360764,0
549,ISIC_6556220,0
550,ISIC_7153240,0
551,ISIC_6280523,0
552,ISIC_7414145,0
553,ISIC_2797668,0
554,ISIC_6074613,0
555,ISIC_4243283,0
556,ISIC_8343676,0
557,ISIC_1020862,0
558,ISIC_7817524,0
559,ISIC_1387722,0
560,ISIC_0962601,0
561,ISIC_7705867,0
562,ISIC_5564757,0
563,ISIC_9184306,0
564,ISIC_2258220,0
565,ISIC_2917372,0
566,ISIC_5468989,0
567,ISIC_7392738,0
568,ISIC_1570960,0
569,ISIC_6354194,0
570,ISIC_3376737,0
571,ISIC_7233090,0
572,ISIC_5337720,0
573,ISIC_8053586,0
574,ISIC_0800069,0
575,ISIC_0869231,0
576,ISIC_3613392,0
577,ISIC_3222214,0
578,ISIC_3092551,0
579,ISIC_6527288,0
580,ISIC_3424207,0
581,ISIC_0581293,0
582,ISIC_3275914,0
583,ISIC_4057236,0
584,ISIC_6415466,0
585,ISIC_0456905,0
586,ISIC_1170134,0
587,ISIC_3692925,0
588,ISIC_3194895,0
589,ISIC_0819729,0
590,ISIC_8930970,0
591,ISIC_9402619,0
592,ISIC_8869249,0
593,ISIC_9531403,0
594,ISIC_8809618,0
595,ISIC_4635765,0
596,ISIC_7748899,0
597,ISIC_0953133,0
598,ISIC_9469411,0
599,ISIC_1617896,0
600,ISIC_2937815,0
601,ISIC_5022002,0
602,ISIC_7764021,0
603,ISIC_4750951,0
604,ISIC_8532425,0
605,ISIC_5561988,0
606,ISIC_6469737,0
607,ISIC_5210185,0
608,ISIC_0952665,0
609,ISIC_4531585,0
610,ISIC_8180062,0
611,ISIC_6184911,0
612,ISIC_3262383,0
613,ISIC_4184050,0
614,ISIC_3914463,0
615,ISIC_5226371,0
616,ISIC_4762598,0
617,ISIC_0350117,0
618,ISIC_6531410,0
619,ISIC_8710457,0
620,ISIC_1382220,0
621,ISIC_7236143,0
622,ISIC_0499554,0
623,ISIC_2008230,0
624,ISIC_1851112,0
625,ISIC_3563951,0
626,ISIC_3676029,0
627,ISIC_8285776,0
628,ISIC_1789408,0
629,ISIC_3604100,0
630,ISIC_8820668,0
631,ISIC_7180318,0
632,ISIC_3913709,0
633,ISIC_9442715,0
634,ISIC_9013967,0
635,ISIC_2562444,0
636,ISIC_7090324,0
637,ISIC_1057607,0
638,ISIC_3052085,0
639,ISIC_3889671,0
640,ISIC_3821027,0
641,ISIC_4904405,0
642,ISIC_1356945,0
643,ISIC_3871230,0
644,ISIC_6864484,0
645,ISIC_0983360,0
646,ISIC_6546423,0
647,ISIC_3699927,0
648,ISIC_8779202,0
649,ISIC_1078563,0
650,ISIC_4663531,0
651,ISIC_8984777,0
652,ISIC_0199538,0
653,ISIC_2482427,0
654,ISIC_7264203,0
655,ISIC_9573024,0
656,ISIC_9914240,0
657,ISIC_6665515,0
658,ISIC_3586461,0
659,ISIC_5870557,0
660,ISIC_6215646,0
661,ISIC_2790630,0
662,ISIC_1000399,0
663,ISIC_4822192,0
664,ISIC_2969968,0
665,ISIC_2355860,0
666,ISIC_7231443,0
667,ISIC_7399557,0
668,ISIC_0225295,0
669,ISIC_6844752,0
670,ISIC_1142158,0
671,ISIC_5474663,0
672,ISIC_8054620,0
673,ISIC_2087641,0
674,ISIC_6190245,0
675,ISIC_3296741,0
676,ISIC_8252423,0
677,ISIC_7200497,0
678,ISIC_4127968,0
679,ISIC_4948093,0
680,ISIC_5868210,0
681,ISIC_5738369,0
682,ISIC_1411567,0
683,ISIC_0610141,0
684,ISIC_2321671,0
685,ISIC_3222573,0
686,ISIC_5600160,0
687,ISIC_2007691,0
688,ISIC_8227428,0
689,ISIC_4885898,0
690,ISIC_6481625,0
691,ISIC_5090400,0
692,ISIC_4897895,0
693,ISIC_1943654,0
694,ISIC_4288709,0
695,ISIC_1926856,0
696,ISIC_1263378,0
697,ISIC_5715041,0
698,ISIC_0561802,0
699,ISIC_5927617,0
700,ISIC_1674126,0
701,ISIC_5280906,0
702,ISIC_2564952,0
703,ISIC_3452266,0
704,ISIC_2532945,0
705,ISIC_1396276,0
706,ISIC_3496565,0
707,ISIC_3317424,0
708,ISIC_2486598,0
709,ISIC_8585810,0
710,ISIC_4409939,0
711,ISIC_1599679,0
712,ISIC_8435736,0
713,ISIC_2616640,0
714,ISIC_2969373,0
715,ISIC_8608062,0
716,ISIC_8523488,0
717,ISIC_2330388,0
718,ISIC_8436590,0
719,ISIC_6123672,0
720,ISIC_8533045,0
721,ISIC_3630538,0
722,ISIC_9498448,0
723,ISIC_3784812,0
724,ISIC_1130888,0
725,ISIC_4095559,0
726,ISIC_5150671,0
727,ISIC_9338349,0
728,ISIC_6802355,0
729,ISIC_4217963,0
730,ISIC_7810552,0
731,ISIC_0690264,0
732,ISIC_1336905,0
733,ISIC_3717102,0
734,ISIC_4927573,0
735,ISIC_0804420,0
736,ISIC_1927418,0
737,ISIC_2567786,0
738,ISIC_1957685,0
739,ISIC_6863391,0
740,ISIC_4172470,0
741,ISIC_5920763,0
742,ISIC_9747234,0
743,ISIC_8329627,0
744,ISIC_1368336,0
745,ISIC_8953242,0
746,ISIC_2604581,0
747,ISIC_7903838,0
748,ISIC_7129134,0
749,ISIC_9121369,0
750,ISIC_4424322,0
751,ISIC_8165906,0
752,ISIC_4351306,0
753,ISIC_3871175,0
754,ISIC_3706506,0
755,ISIC_6083609,0
756,ISIC_4830433,0
757,ISIC_4055833,0
758,ISIC_1552127,0
759,ISIC_7354035,0
760,ISIC_5193510,0
761,ISIC_1736735,0
762,ISIC_5606155,0
763,ISIC_8704668,0
764,ISIC_2398526,0
765,ISIC_2618635,0
766,ISIC_8248353,0
767,ISIC_5333238,0
768,ISIC_5340305,0
769,ISIC_5457826,0
770,ISIC_2292028,0
771,ISIC_0085718,0
772,ISIC_1726444,0
773,ISIC_5855004,0
774,ISIC_1752306,0
775,ISIC_4211868,0
776,ISIC_2459552,0
777,ISIC_0591011,0
778,ISIC_0448964,0
779,ISIC_8001516,0
780,ISIC_6722603,0
781,ISIC_9266440,0
782,ISIC_9263896,0
783,ISIC_2744859,0
784,ISIC_4731097,0
785,ISIC_3253566,0
786,ISIC_1164612,0
787,ISIC_8009880,0
788,ISIC_1204729,0
789,ISIC_1887647,0
790,ISIC_0682795,0
791,ISIC_1361355,0
792,ISIC_0954236,0
793,ISIC_8749680,0
794,ISIC_5418216,0
795,ISIC_0507002,0
796,ISIC_0492473,0
797,ISIC_1376528,0
798,ISIC_0628277,0
799,ISIC_0281291,0
800,ISIC_7826324,0
801,ISIC_5225928,0
802,ISIC_1684603,0
803,ISIC_4284380,0
804,ISIC_7071944,0
805,ISIC_1161591,0
806,ISIC_1477056,0
807,ISIC_5106638,0
808,ISIC_3455818,0
809,ISIC_4989914,0
810,ISIC_4574865,0
811,ISIC_3641625,0
812,ISIC_2185831,0
813,ISIC_8519402,0
814,ISIC_2122585,0
815,ISIC_4961493,0
816,ISIC_7847294,0
817,ISIC_8151437,0
818,ISIC_1612947,0
819,ISIC_6181449,0
820,ISIC_9239632,0
821,ISIC_9564379,0
822,ISIC_4699989,0
823,ISIC_9288490,0
824,ISIC_1772523,0
825,ISIC_0632876,0
826,ISIC_4067727,0
827,ISIC_5748858,0
828,ISIC_3722411,0
829,ISIC_4264600,0
830,ISIC_6175538,0
831,ISIC_4867811,0
832,ISIC_3689316,0
833,ISIC_8890072,0
834,ISIC_6744531,0
835,ISIC_5630940,0
836,ISIC_8700156,0
837,ISIC_9871381,0
838,ISIC_5395714,0
839,ISIC_4652753,0
840,ISIC_2781254,0
841,ISIC_4770073,0
842,ISIC_7024619,0
843,ISIC_6535381,0
844,ISIC_4870813,0
845,ISIC_4761334,0
846,ISIC_1685257,0
847,ISIC_4211990,0
848,ISIC_5110696,0
849,ISIC_9479804,0
850,ISIC_3317982,0
851,ISIC_4107574,0
852,ISIC_6722586,0
853,ISIC_3481768,0
854,ISIC_0543494,0
855,ISIC_0325761,0
856,ISIC_8148300,0
857,ISIC_4167654,0
858,ISIC_4732788,0
859,ISIC_5663367,0
860,ISIC_5675298,0
861,ISIC_2730629,0
862,ISIC_3768804,0
863,ISIC_5892142,0
864,ISIC_9082440,0
865,ISIC_9433382,0
866,ISIC_4192125,0
867,ISIC_3691925,0
868,ISIC_6019516,0
869,ISIC_9791878,0
870,ISIC_6186813,0
871,ISIC_9416399,0
872,ISIC_9190018,0
873,ISIC_7873831,0
874,ISIC_8631846,0
875,ISIC_3386753,0
876,ISIC_6442221,0
877,ISIC_2263540,0
878,ISIC_5724672,0
879,ISIC_7437712,0
880,ISIC_6610645,0
881,ISIC_6836359,0
882,ISIC_3282452,0
883,ISIC_2318902,0
884,ISIC_6113524,0
885,ISIC_8590181,0
886,ISIC_3888054,0
887,ISIC_3747477,0
888,ISIC_1806179,0
889,ISIC_4183857,0
890,ISIC_2086540,0
891,ISIC_8691327,0
892,ISIC_0305679,0
893,ISIC_1636931,0
894,ISIC_1852500,0
895,ISIC_2542073,0
896,ISIC_1268027,0
897,ISIC_2325035,0
898,ISIC_8742972,0
899,ISIC_7874576,0
900,ISIC_4944445,0
901,ISIC_8563737,0
902,ISIC_5119261,0
903,ISIC_5236233,0
904,ISIC_2837876,0
905,ISIC_8332339,0
906,ISIC_0229656,0
907,ISIC_5008272,0
908,ISIC_5469914,0
909,ISIC_9053699,0
910,ISIC_8360023,0
911,ISIC_4524422,0
912,ISIC_2518266,0
913,ISIC_5126638,0
914,ISIC_1197584,0
915,ISIC_2699903,0
916,ISIC_2633540,0
917,ISIC_2805573,0
918,ISIC_3183190,0
919,ISIC_4310869,0
920,ISIC_3305120,0
921,ISIC_0926306,0
922,ISIC_9279540,0
923,ISIC_0860622,0
924,ISIC_4940947,0
925,ISIC_7577778,0
926,ISIC_2151727,0
927,ISIC_7600232,0
928,ISIC_1847684,0
929,ISIC_9626997,0
930,ISIC_7803253,0
931,ISIC_9069620,0
932,ISIC_0164329,0
933,ISIC_4586632,0
934,ISIC_3158860,0
935,ISIC_9187876,0
936,ISIC_3996106,0
937,ISIC_7111544,0
938,ISIC_1761138,0
939,ISIC_2126688,0
940,ISIC_6562729,0
941,ISIC_9571685,0
942,ISIC_9711814,0
943,ISIC_3213469,0
944,ISIC_0190870,0
945,ISIC_7119225,0
946,ISIC_1400825,0
947,ISIC_3108166,0
948,ISIC_9659443,0
949,ISIC_6970607,0
950,ISIC_5688051,0
951,ISIC_4880652,0
952,ISIC_4506190,0
953,ISIC_4516437,0
954,ISIC_6003763,0
955,ISIC_4016784,0
956,ISIC_8979275,0
957,ISIC_3216146,0
958,ISIC_5370367,0
959,ISIC_0969561,0
960,ISIC_8255057,0
961,ISIC_9264993,0
962,ISIC_6354541,0
963,ISIC_9704624,0
964,ISIC_8111958,0
965,ISIC_0566804,0
966,ISIC_4597598,0
967,ISIC_8276321,0
968,ISIC_5256576,0
969,ISIC_4434221,0
970,ISIC_7103896,0
971,ISIC_9044329,0
972,ISIC_4511841,0
973,ISIC_3167315,0
974,ISIC_7229814,0
975,ISIC_8668448,0
976,ISIC_5654651,0
977,ISIC_2048638,0
978,ISIC_4648901,0
979,ISIC_6618943,0
980,ISIC_7723852,0
981,ISIC_4954719,0
982,ISIC_9718736,0
983,ISIC_4858099,0
984,ISIC_2241388,0
985,ISIC_6477782,0
986,ISIC_8755163,0
987,ISIC_2817153,0
988,ISIC_3085239,0
989,ISIC_4550251,0
990,ISIC_7520581,0
991,ISIC_2104877,0
992,ISIC_1390987,0
993,ISIC_1934283,0
994,ISIC_9225210,0
995,ISIC_7821046,0
996,ISIC_7993301,0
997,ISIC_5354202,0
998,ISIC_6718077,0
999,ISIC_6548307,0
1000,ISIC_3772774,0
1001,ISIC_3499071,0
1002,ISIC_4932000,0
1003,ISIC_7798403,0
1004,ISIC_7154675,0
1005,ISIC_2410736,0
1006,ISIC_0091996,0
1007,ISIC_5717763,0
1008,ISIC_0788721,0
1009,ISIC_2171314,0
1010,ISIC_3923443,0
1011,ISIC_8273033,0
1012,ISIC_2628773,0
1013,ISIC_1571498,0
1014,ISIC_4404649,0
1015,ISIC_0179056,0
1016,ISIC_9957107,0
1017,ISIC_7687367,0
1018,ISIC_6856140,0
1019,ISIC_4702522,0
1020,ISIC_4071351,0
1021,ISIC_8883212,0
1022,ISIC_6507179,0
1023,ISIC_1392139,0
1024,ISIC_4101237,0
1025,ISIC_2396791,0
1026,ISIC_6293829,0
1027,ISIC_8225551,0
1028,ISIC_4365769,0
1029,ISIC_1033336,0
1030,ISIC_7109227,0
1031,ISIC_4752144,0
1032,ISIC_8027372,0
1033,ISIC_6941133,0
1034,ISIC_2398801,0
1035,ISIC_2725196,0
1036,ISIC_4340428,0
1037,ISIC_9196122,0
1038,ISIC_9445441,0
1039,ISIC_4399411,0
1040,ISIC_1595157,0
1041,ISIC_3038950,0
1042,ISIC_9160237,0
1043,ISIC_0215112,0
1044,ISIC_6668859,0
1045,ISIC_8971775,0
1046,ISIC_9247687,0
1047,ISIC_5582819,0
1048,ISIC_0294399,0
1049,ISIC_6289590,0
1050,ISIC_4768021,0
1051,ISIC_8020153,0
1052,ISIC_7115943,0
1053,ISIC_3104228,0
1054,ISIC_5416567,0
